content,score,polarity,subjectivity,sentiment
"The app cannot discriminate strokes. It turns off frequently in the middle of sets. It does not register rest, instead adding it to your pace. It often fails to register individual sets instead calling your 10x100's im, ""1000 FR on 18 min."" The native workout app on the watch works better, hands down.",1,-0.009259259259259267,0.29814814814814816,negative
Very impressed with the design and layout! Eager to hit the pool and generate some data! iOS 9.0.1 User,5,1.0,1.0,positive
The best swim coach you ever had any time. Easy to use and great workouts!,5,0.8111111111111112,0.6277777777777778,positive
"Easy to use, lots of great workouts...demo videos are a cool feature too!",5,0.5569444444444445,0.7444444444444445,positive
"I'd love to test this app out using my Apple Watch Series 2, but the watch app quits out immediately if I choose an open water swim.  I certainly will not pay $9.99 a month for an app that quits when I try to use it.",1,0.2380952380952381,0.5571428571428572,positive
"This would be a great app if it wasn't so misleading. You get a few limited workouts and then are teased that more are available, but you can't access them if you don't pay a whopping $9.99 per month to subscribe. Deleting this app.",1,0.28571428571428575,0.37857142857142856,positive
I used it today and it didn't track anything! Only the time I was in the pool. I was out of range of my phone but that shouldn't affect the watch not tracking any yards. Does anyone else know why it didn't work for me?,1,0.0,1.0,neutral
"The only improvement I would suggest is adding option for swim/ drill, stroke/drill, kick/ swim, etc for 50s and some combos for 75s.",4,0.0,1.0,neutral
Twice the app quit mid workout. And when it was tracking the yardage was inaccurate. I did not bump the watch. I just checked it midswim and it had quit. I hope you can improve it. I am done with it for now.,1,0.0,0.0,neutral
"Great App. When I can't swim with my USMS team due to work / life, this allows me various workouts to come up with.  Thank you!!!",4,0.225,0.5416666666666666,positive
"Seems like a great app, but it always crashes. Even worse, you think you have it working once you start laps, only to get out of the pool and seeing that it crashed mid workout.",1,0.1,0.5875,positive
This app helped me improve my swimming and meet my fitness goals! Very useful and great design.,5,0.595,0.375,positive
"Attempted to use and ended up with a watch screen asking if I would like to pause my swim. Unable to leave this page. Had to uninstall. 
Can not recommend.",1,-0.5,0.5,negative
Anyone looking for great swimming workouts will find this app very useful.,5,0.595,0.375,positive
I selected the advanced level and all of the workouts were way too easy. If you come from a competitive swimming background this app will be a waste of time.,1,0.2111111111111111,0.4777777777777778,positive
Workout time goes back to 0 in the summary a couple seconds after showing the actual time. Crashes halfway through the workout.!!!!!,1,0.0,0.05,neutral
"You have to pay if you want to unlock certain strokes. Usually workout apps you pay to get advice from a trainer, or to log things, not to unlock individual exercises...",1,-0.01190476190476191,0.4071428571428572,negative
This is a superb app!,5,1.0,1.0,positive
It's almost as if this app was created by the gods themselves. Truly revolutionary. Just...wow.,5,0.0,0.0,neutral
This is the best swimming app on the AppStore! Look no further! You are done!,5,0.5,0.4,positive
App constantly crashes during my workouts. I brought the issues I was having to the attention of the CEO. Still doesn't work.,1,0.0,0.3333333333333333,neutral
App looks great on first glance but the option to turn off auto renew seems to be no where in sight.,2,0.525,0.5416666666666666,positive
"Awesome workout app! It's like having a coach anytime, anywhere.",5,1.0,1.0,positive
"I installed this app on my Apple Watch Series 2, after swimming multiple laps this app shows 0 for everything :(",1,-0.375,0.5,negative
"Can't understand. 

I started workout and the apple watch didn't lock the water switch.",2,0.0,0.0,neutral
"I never got a chance to use this because every time I tried opening the app, it froze, then crashed.",1,0.0,0.0,neutral
"Apple Watch cannot open this program. Video cannot play, don't now how this app works. It looks like only the payment part is working.",1,0.0,0.75,neutral
"Finally, a great Apple Watch swimming app! Premium has a free trial that I love!",5,0.6749999999999999,0.7166666666666667,positive
Hands down best app on the app store for swimming,5,0.4222222222222222,0.29444444444444445,positive
Don't waste your time it crashes every time. You will finish swimming and nothing is tracked.,2,-0.2,0.0,negative
Good to add to workouts in the off season,5,0.7,0.6000000000000001,positive
I have an iPhone 7 and Apple Watch series 2. Would think this featured app would work on the newest gadget but can't even get it to start.,1,0.0,0.0,neutral
