review,rating,title,polarity,subjectivity,sentiment,feature,similarity score
"25 meter pool, the only workouts I could find were about 4 all freestyle. I was really hoping for kicking drills. The website doesn’t really function properly. Trying to find other swimmers at your pool, or just even setting your default pool Does Not Work. Lots of interesting ideas, next to no follow through on execution.",1,"Supporting website DNW, only freestyle drills.",0.1107142857142857,0.3392857142857143,positive,analyze every part of your swim(distance time pace SWOLF strokes),0.16217172
"25 meter pool, the only workouts I could find were about 4 all freestyle. I was really hoping for kicking drills. The website doesn’t really function properly. Trying to find other swimmers at your pool, or just even setting your default pool Does Not Work. Lots of interesting ideas, next to no follow through on execution.",1,"Supporting website DNW, only freestyle drills.",0.1107142857142857,0.3392857142857143,positive,connect with other swimmers,0.98251694
"25 meter pool, the only workouts I could find were about 4 all freestyle. I was really hoping for kicking drills. The website doesn’t really function properly. Trying to find other swimmers at your pool, or just even setting your default pool Does Not Work. Lots of interesting ideas, next to no follow through on execution.",1,"Supporting website DNW, only freestyle drills.",0.1107142857142857,0.3392857142857143,positive,compete with swimmers,0.97729063
"25 meter pool, the only workouts I could find were about 4 all freestyle. I was really hoping for kicking drills. The website doesn’t really function properly. Trying to find other swimmers at your pool, or just even setting your default pool Does Not Work. Lots of interesting ideas, next to no follow through on execution.",1,"Supporting website DNW, only freestyle drills.",0.1107142857142857,0.3392857142857143,positive,view performace over time,0.20996039
"I have use this app for a number of years. Early on I found it was fairly accurate, occasionally missing half a lap or so. I’m not sure what changed but right now the app is completely useless to me because it misses three or four laps at a time on a long segment. I’ve moved on to other apps that work better",1,Drops too many laps,-0.000595238095238,0.4049603174603174,negative,track your swims and achieve your goals,0.79106885
"I have use this app for a number of years. Early on I found it was fairly accurate, occasionally missing half a lap or so. I’m not sure what changed but right now the app is completely useless to me because it misses three or four laps at a time on a long segment. I’ve moved on to other apps that work better",1,Drops too many laps,-0.000595238095238,0.4049603174603174,negative,discover and create smart workouts,0.89238024
"I have use this app for a number of years. Early on I found it was fairly accurate, occasionally missing half a lap or so. I’m not sure what changed but right now the app is completely useless to me because it misses three or four laps at a time on a long segment. I’ve moved on to other apps that work better",1,Drops too many laps,-0.000595238095238,0.4049603174603174,negative,analyze every part of your swim(distance time pace SWOLF strokes),0.8008966
"I have use this app for a number of years. Early on I found it was fairly accurate, occasionally missing half a lap or so. I’m not sure what changed but right now the app is completely useless to me because it misses three or four laps at a time on a long segment. I’ve moved on to other apps that work better",1,Drops too many laps,-0.000595238095238,0.4049603174603174,negative,connect with other swimmers,0.83721054
"I have use this app for a number of years. Early on I found it was fairly accurate, occasionally missing half a lap or so. I’m not sure what changed but right now the app is completely useless to me because it misses three or four laps at a time on a long segment. I’ve moved on to other apps that work better",1,Drops too many laps,-0.000595238095238,0.4049603174603174,negative,compete with swimmers,0.8512793
"I have use this app for a number of years. Early on I found it was fairly accurate, occasionally missing half a lap or so. I’m not sure what changed but right now the app is completely useless to me because it misses three or four laps at a time on a long segment. I’ve moved on to other apps that work better",1,Drops too many laps,-0.000595238095238,0.4049603174603174,negative,view performace over time,0.82906556
"I find this app hard to figure out. Hard to turn off on my Apple Watch. 
Need some instructions as to what steps to do on the phone and watch to have it work the way it’s designed to. Not happy with it !",3,No so good,-0.3611111111111111,0.6944444444444443,negative,track your swims and achieve your goals,0.9958358
"I find this app hard to figure out. Hard to turn off on my Apple Watch. 
Need some instructions as to what steps to do on the phone and watch to have it work the way it’s designed to. Not happy with it !",3,No so good,-0.3611111111111111,0.6944444444444443,negative,discover and create smart workouts,0.34576946
"I find this app hard to figure out. Hard to turn off on my Apple Watch. 
Need some instructions as to what steps to do on the phone and watch to have it work the way it’s designed to. Not happy with it !",3,No so good,-0.3611111111111111,0.6944444444444443,negative,analyze every part of your swim(distance time pace SWOLF strokes),0.9942244
"I find this app hard to figure out. Hard to turn off on my Apple Watch. 
Need some instructions as to what steps to do on the phone and watch to have it work the way it’s designed to. Not happy with it !",3,No so good,-0.3611111111111111,0.6944444444444443,negative,connect with other swimmers,0.24025524
"I find this app hard to figure out. Hard to turn off on my Apple Watch. 
Need some instructions as to what steps to do on the phone and watch to have it work the way it’s designed to. Not happy with it !",3,No so good,-0.3611111111111111,0.6944444444444443,negative,compete with swimmers,0.26565662
"I find this app hard to figure out. Hard to turn off on my Apple Watch. 
Need some instructions as to what steps to do on the phone and watch to have it work the way it’s designed to. Not happy with it !",3,No so good,-0.3611111111111111,0.6944444444444443,negative,view performace over time,0.98783004
