,feature,review,similarity score
1382,Extensive Workout Library of stroke-specific workouts,"I have the book ""swim like a pro"" signed by Mr. Fares Ksebati himself. Yes, I met him in person. He is very energetic in person, super cool and kind. He is the best remote swim coach ever. I have read the book (all time helpful in all things swimming your questions will be answered) and down loaded the app ( You can learn to swim like a pro). Best thing you can do for yourself, no matter what your swim level. Join the community. Thank you, coach.",0.93289226
1383,Extensive Workout Library of stroke-specific workouts,"Helped me swim my first 1500m open swim!! A bit pricey, but for someone without any background, or minimal background in swimming; the app is cheaper than hiring a coach or joining swim class.",0.39055845
1384,Extensive Workout Library of stroke-specific workouts,"Love it. Great workouts good videos, works perfect with applewatch. Cons only seems to be sync with apple and garmin",0.94546306
1385,Extensive Workout Library of stroke-specific workouts,"Easy to use, you can pick and choose from available workouts or make your own. Syncs to my Garmin watch so I don't need a pace clock, and can workout without the hassle! After a week of use, it randomly stopped working on my Garmin Fenix 5X. Charlie from MySwimPro's tech support spent the better part of the last few days working to resolve the issue with me. Already loved the app, but the effort put in to fix the issue was outstanding. Great app and an even better team behind it!",0.9842942
1386,Extensive Workout Library of stroke-specific workouts,Beginner swimmer who never was on a team but always loved the water. So far I have already learned new things about how to better swim freestyle. Also the video explaining workout jargon was priceless. I can't believe how I instantly started swimming faster. Surreal! Love it!,0.5986408
1387,Extensive Workout Library of stroke-specific workouts,"This app has changed the way I swim and the way I train. The developers are responsive and helpful whenever I've had questions, and the training programs and coaching ideas and tips make swim training fun, different and never boring. I only started swimming for exercise as an adult and now love the water.",0.93774855
1388,Extensive Workout Library of stroke-specific workouts,"This app is brilliant, great integration with my Garmin fenix 5 plus, really good workouts and personal coaching. Live the app and won't swim without it. The help desk at myswimpro team are really helpful and hit me up and running with the minimal of fuss, great communication throughout. I highly recommend this app if you swim competitively or are serious about your swim sessions.",0.9381017
1389,Extensive Workout Library of stroke-specific workouts,Helped me go from not knowing the first thing about swimming proper to pounding out 2500 yard workouts in three months. As a former collegiate athlete (tennis) I understand and appreciate the value that structured training plans can provide in accelerating along the path toward a fitness goal. Five stars for this app ... especially with a premium membership plan.,0.937043
1390,Extensive Workout Library of stroke-specific workouts,"I use this with my Fitbit Iconic and I love that my workout is all on my wrist - I don't have to worry about memorizing intervals or keeping my workout dry on a piece of paper. I also feel much more motivated since I don't have to put any more energy into creating a workout, I just hop in the pool!",0.93733734
1391,Extensive Workout Library of stroke-specific workouts,amazing app. I signed up for the app about 2 weeks ago. straight away I got a lovely message inviting any questions. I asked about how I set the app up on my fitbit and I got a reply straight away and Charlie stayed messaging until I had it all sorted out. the app has lots of amazing features on training and technique and if you have any questions some one replies. it really is like having your own personal coach. love this app well worth the money for all the help.and advice you are given.,0.93289226
1392,Extensive Workout Library of stroke-specific workouts,This app is the most usefull app I have ever bought. I do a lot of cross-training and wanted to do more than fight the water for hours on end. I find this app brings me what I need to improve my skill both programming and showing how to. I had some problems learning how to sync my results but got help with that from the TeamSwimPro. ##THIS APP IS THE BEST##,0.9366689
1393,Extensive Workout Library of stroke-specific workouts,"5 swims in and loving it. Some adjustment using with my Garmin watch, but that is mostly on me, I think. I really like the variety in the workouts and the dynamic intervals make the workouts achievable for me!",0.3938136
1394,Extensive Workout Library of stroke-specific workouts,"My original 1 star review is below. This was changed to four star after their quick response and action. The app is not for me but the customer support has been highly competent, punctual and understanding.My advice would be to use the trial period effectively to comprehend the structure of what is being offered.  ""Trial period automatically taxes a yearly subscription without explicit gated consent even if app is uninstalled. Avoid""",0.93289226
