,feature,review,similarity score
157,"choose own plans or workouts in app,can also load own workouts through custom workout builder",Love it!,0.962783
158,"choose own plans or workouts in app,can also load own workouts through custom workout builder",Excellent,0.99234277
159,"choose own plans or workouts in app,can also load own workouts through custom workout builder",Awesome,0.871125
160,"choose own plans or workouts in app,can also load own workouts through custom workout builder",Excellent,0.99235076
161,"choose own plans or workouts in app,can also load own workouts through custom workout builder",Awesome technology,0.67745024
162,"choose own plans or workouts in app,can also load own workouts through custom workout builder",Awesome possum 🏊 👓,0.5899591
163,"choose own plans or workouts in app,can also load own workouts through custom workout builder",Amazing,0.7357731
164,"choose own plans or workouts in app,can also load own workouts through custom workout builder",Fitness swimmer,0.9953048
165,"choose own plans or workouts in app,can also load own workouts through custom workout builder",Saya mimpi Mengintai tirai kamar Amira Kota Kinabalu Pantai Jerudong Specialist Centre,0.8954722
166,lenth-by-length instructions,"I like sport gadgets, but usually 9 out of 10 times my enthusiasm ends in great disappointment. However, the Form swim goggles have by far exceeded my expectations - they simply work. All the features advertised work better than expected and the app is a solid companion of the goggles. If you want to focus on your swim and forget counting laps or looking up for your time, the Form swim goggles are the best solution. They are also for me personally one of the best fitting goggles I’ve ever used, but that might be different for others people. I am really grateful for the team having developed these goggles. I wish more people knew about them. They are now also sold in Europe, but I was able to order them from the US.
P. S. : last week I tried out the new open water feature after a firmware update. I connected my Form goggle with my Apple Watch series 4 and went for a first swim. Once again, it all worked as announced. Just as a suggestion, I really wish that the developers could use Apple Watch’s inbuilt compass to show the direction of my swim on the display too. It’s my only future feature request!",0.32540908
