,review,rating,title
310,It doesn’t work well with my Apple Watch!!    The pressure push to get the menu doesn’t work.  Fix it then it’ll be a 5 star,2,Was a good app!!
311,Do you really expect people to pay for a subscription when your free app doesn’t work at all? Yet another YouTube’r trying to scam you. Buyer beware!,1,Awful App. Buyer beware!
312,This app was great until it quit working unless you paid for the upgrade.,1,Great until forced upgrade
313,"Learn how the App Store works: offer free introductory resources. If they’re good enough, I and others will buy/upgrade. Don’t require people to pay in order to see the first thing.",1,Lame - Every. Single. Workout. For fee.
314,Encountered a lot of bugs and not many plan options,1,Buggy
315,"I mostly do open water ocean swimming, I used this app 4 times and all four times and lost my swims. I will not pay hundred dollars a year for an app that doesn’t work!",1,Lost 4 full workouts
316,This app worked at the beginning of the year and is now completely broken.,1,Super disappointed
317,Virtually no free content. If you want to charge for the app just charge for the app. Don’t make it seem like there’s even bare bones functionality.,1,Scam
318,I ask For The password reset many of times and I don’t get the email. I just tried to change it and nothing! HELP!,1,No password reset
319,"I bought a 1 year membership and used it for the first time and didnt record my swim session, then i contact cuatomer support and was useless , hence i cancelled my year membership",1,unreliable app
320,Great workouts and really motivating!,4,Huge fan of the app!
321,This app used to be good before you had to pay hundreds of dollars to build a CUSTOM workout.,1,Update ruined it
322,Nothing is available unless you purchase elite version of the app.,1,Don’t bother
323,Does not appear to give FREE workouts to non members. Also very bother some ads along with bother some emails.,1,Not easy to get into
324,Nothing worth while unless you pay. Unreasonably expensive and never ending.,1,Bummer
325,"It’s a free app, but you have to buy everything to be able to actually use the program. 😪👎🏼🤦‍♀️",1,Expensive
326,App freezes after hitting end workout.  Attempts to restart watch don’t help; the workout is not logged.,1,Freezes
327,Useful for recording race times,4,Useful
328,"With the update to Apple Watch iOS 9, SwimPro is now more inaccurate than ever before! I’ll just be using the Apple app for lap swimming.",1,Update Disaster
329,The watch app on my Fitbit will not load anything. Please fix.,2,Does not load workouts on Fitbit
330,The app keeps crashing and is very expensive for such a bad app,1,Lots of bugs
331,In order to access any workouts you must become a member at $20 a month,1,Too expensive
332,The App Store advertises this app as having free workouts but it does not. You have to pay for everything. I was very disappointed.,1,No free workouts as advertised
333,WAYYYYY TOO EXPENSIVE. I am not paying 120 dollars a year for this app. Also you pretty much can’t do anything if you have the free version except look at the thumbnails of the workouts.,1,PRICEY
334,Lots of fun and tons of content. 5 stars!,5,Awesome Swimming App
