,date,review,rating,isEdited,userName,title,developerResponse,platform
277,2023-10-08 13:28:37,"Just got app. Looks like it will be great but after putting in age, keypad wont clear to hit next action button. Just on age page and can’t advance. Oh well",2,False,JelanaC,Age Input Keypad Won’t Clear,"{'id': 39550757, 'body': 'Please send us a message at support@myswimpro.com so we can help get this resolved for you!', 'modified': '2023-10-16T20:38:04Z'}",AppStore
278,2018-03-02 23:48:35,"Using the MySwimPro App, Joining the Online Facebook Community and Having your Swim Video Analysis creates a full package for beginners to advanced swimmers!",5,False,Diane Beem,Full Package App and More!,,AppStore
279,2019-10-20 17:28:25,"How will people know if they want to decide to upgrade to pay for access to all of the workouts (required now to use at all, didn’t used to be) if there are no free workouts to use and test out first? Bring back a couple free workouts!",1,False,swimforfree,No more free workouts - useless “free” app,"{'id': 11359608, 'body': ""Hi there, thank you for taking the time to leave us a review! I wanted to share all the functionality we've built into the app that is 100% free forever:\n\nAn entire training plan: Getting Started for Beginners.\nWrite and log an unlimited number of workouts.\nLoad Custom workouts to a compatible smart watch.\nCustom workout builder and save up to five workouts to your personal library.\nQuick Log.\nProfile to show distance swum.\nEarn achievements based on distance and number of workouts logged.\nGlobal community of fellow swimmers.\nAdditionally we publish a workout of the week almost every single week with a detailed analysis and explanation of the workout structure. This content and all our videos are on our blog and social media. Here's an example: https://myswimpro.com/blog/2019/05/08/workout-of-the-week-equipment-variation/ \n\nIf you have any questions on how to use these features please send us an message at support@myswimpro.com\n\n\n"", 'modified': '2019-10-21T03:24:18Z'}",AppStore
280,2021-03-29 22:28:49,"I stumbled across this app and love it. With Covid 19 running rampant, I’ve been team less. This app is a great AI coach, lol!",5,False,mermaid 349,Great app for swimmers without a team!,"{'id': 21976735, 'body': 'Thank you for taking the time to leave a review! We are super excited to hear that you are loving MySwimPro! Let us know if you ever have any questions at support@myswimpro.com Happy training!', 'modified': '2021-03-31T17:16:38Z'}",AppStore
281,2022-12-07 15:28:47,I used to like this app but the free version is completely non functional. I can’t press one button. Can’t even subscribe if I wanted to lol. Hard pass until next update.,1,False,Ashto422,Free version doesn’t work at all,"{'id': 33769087, 'body': 'We are disappointed to hear this! However, this has an easy fix! You just need to delete+ reinstall the app! All of your data is linked to your account and will return when you log back in.\n\nIf you log in and your data is missing, you are on the wrong account.', 'modified': '2022-12-16T17:46:49Z'}",AppStore
282,2019-02-07 02:54:48,I paid for a year membership and is unable to load workouts from iPhone to Apple Watch. Installed app and uninstalled app on both phone and watch but the workouts still won’t sync to my Apple Watch.,1,False,Raekwon Chef,Not loading workouts,"{'id': 7246790, 'body': ""Thanks for the feedback - sorry to hear about the problems loading workouts to the watch. We're working on improving this. In the meantime could you please use the Send Feedback form in the app to send us a message regarding this? It contains some logs that may help us get to the root of the problem quicker."", 'modified': '2019-02-11T17:34:19Z'}",AppStore
283,2022-08-04 13:59:45,"Paid app looks legit, but the free app isn’t anything more than an advertisement for the paid app. Maybe someday, but need something to get started before taking on another monthly subscription. Deleted app.",1,False,JBizFoRiz,Free App Worthless,,AppStore
284,2019-06-16 15:11:58,About as accurate as I’ve seen for any app in the water.,5,False,swidlacki,MySwimPro,"{'id': 9253011, 'body': 'Hi there! Thank you so much for the kind review! We are excited to have you in the community! Happy Swimming!', 'modified': '2019-06-19T17:45:37Z'}",AppStore
285,2019-08-21 03:46:59,Very disappointed. Just installed the app. Not any purchase was mention in preview. I was surprised not found any even simple option of workout to see how it’s working. Don’t want to buy in blind. Reinstalled.,1,False,Anna7945672,Cannot even try anything for free,"{'id': 10307084, 'body': ""Thank you for taking the time to leave us a review. I wanted to share all the functionality we've built into the app that is 100% free forever: Write and log an unlimited number of workouts. Custom workout builder and save up to three workouts to your personal library. Quick Log. Profile to show distance swum. Earn achievements based on distance and number of workouts logged. Global community of fellow swimmers. Additionally we publish a workout of the week almost every single week with a detailed analysis and explanation of the workout structure. This content and all our videos are on our blog and social media."", 'modified': '2019-08-22T23:01:16Z'}",AppStore
286,2017-10-24 14:15:32,This app is great for everyone even if you don't have premium,5,False,Deadpool1111,Love this app!,,AppStore
287,2022-11-27 02:50:49,"The app keeps freezing and don’t let me edit my workout, what I have to do since it doesn’t track kicks workout. It is very slow and I’m very upset",1,False,Deasmith,Can’t use it well,"{'id': 33595567, 'body': 'Hi there, thank you for taking the time to leave a review. We are disappointed to hear this! Can you please reach out to support@myswimpro.com so we can get this resolved for you?', 'modified': '2022-12-07T19:51:50Z'}",AppStore
288,2019-10-20 18:50:52,Have done a couple open water swims and app glitches and adds 200+ yards every time by picking up a GPS coordinate way away from my actual location.,2,False,AuthorizedUser,Buggy GPS,,AppStore
289,2020-05-05 21:10:26,Fluid app design and extremely easy to use. Must get,5,False,QQPlease,Life Changing App!,,AppStore
290,2022-05-09 03:02:33,Was great when I was able to build custom workouts for free. But with the latest update it’s behind the paywall and for $180 a year I’d rather just write my workouts on a sticky note,1,False,levkohl,Too expensive,"{'id': 29711799, 'body': ""Hi there, thank you for taking the time to leave us a review. We'd love to discuss your feedback! Please send us a message at support@myswimpro.com\n"", 'modified': '2022-05-12T18:28:45Z'}",AppStore
291,2019-03-16 20:21:55,I love MySwimPro. Love white board Wednesday. My strokes are getting better and I am getting faster!,5,False,SueBaru2,Faster w MySwimPro,"{'id': 7790184, 'body': 'Glad to hear it - happy swimming!', 'modified': '2019-03-18T16:53:53Z'}",AppStore
292,2018-04-13 04:47:17,If you want a free app for your Apple Watch that is a good tool for swimming expect to pay $99 a year for subscription. Otherwise the free features do not even compare to default Apple app.,2,False,stanthonylee,Don’t expect much for free,,AppStore
293,2018-12-13 17:54:29,"It’s a nice app but way overpriced. I’d wait until more developers hit the market and a free version will come out. I have a Fitbit versa and it’s still buggy, for a $100+ a year subscription I would expect a lot more out of the app.",1,False,Now I'm lost,Too expensive,,AppStore
294,2018-08-16 10:48:27,"The app looks great, but is there a way to import all past swims that have been synced with Strava. Past month? Past year?",3,False,P from GB,Past Activities...,"{'id': 4693216, 'body': 'Right now there is only syncing from MySwimPro to Strava, not the other way around. Sorry about that!', 'modified': '2018-08-16T20:11:13Z'}",AppStore
