,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,platform
49,458c904c-afe7-4cb1-8e91-73436d138a71,Dr E,https://play-lh.googleusercontent.com/a-/ALV-UjXINFTv54IPqEMzWivSgnJ-zqRSG1-7_hLpkYgQjo8HcIU,Unfortunately with the latest Android 10 and version of the app/tinzen is very buggy. I can no longer reliably enter and exit water lock mode when switching between drill mode and swim without app getting stuck between swiping screens on galaxywatch. App then crashes and swim data is lost.,3,5,3.9.5,2020-10-15 11:34:30,,,3.9.5,GooglePlayStore
50,aecf3dff-c7e3-42e6-b8bf-15080b079b6e,Carlo Palmas,https://play-lh.googleusercontent.com/a/ACg8ocJl9akJYyhGTP5FqSLj-0-KCp9fZIX3t_LIfea1ON1k=mo,"Useless on my Samsung Active2. Current version of 2.0.3 doesnt not sync with phone app. Cust serv said 2.0.4 will fix this..... great, but it isn't available on the google play store so it doesn't do anyone any good. This is stupid stuff that should have been flushed out in QA. Industry uses 2 week software sprints and CICD get with the program Swim!",1,4,4.1.0,2020-12-22 19:07:22,"Hi Carlo - you are right that we dropped the ball on this one! We have submitted a fix to the Samsung App Store which is currently under review. Once it is approved, we will notify all Samsung users. Note that the issue with syncing is not an Android issue but rather an issue with our Tizen app.",2020-12-22 20:36:43,4.1.0,GooglePlayStore
51,b3afed4f-29bc-43a3-9a59-93aa1e6ebce9,Steve Zachem,https://play-lh.googleusercontent.com/a-/ALV-UjUjfyr0DPeQAtsrhjrK_UB4s5ddTBx7GCNeIMLt6hN77-tI,"Great so far. Speedo finally quit, so I had to switch. Once I found where to stop my workout, it was great. Love the colors (visible underwater), and the layout. I wish it had laps, but easily converted from yards.",5,2,3.6.0,2020-08-01 11:14:33,Thanks for the review Steve! Please send your suggestion to support@swim.com as we'd like to better understand what your asking for with respect to lap counting.,2020-08-07 20:43:11,3.6.0,GooglePlayStore
52,55280c7c-90b4-4d58-bcbb-6a8078b5ebb4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Accurate,all info I need. Splits come up automatically. One issue is everything abbreviated, can be tough read. And doesn't allow a delete or clear when logged. At least not that I see. Minor problems aside, stellar.👍💪🍺🏊",5,0,2.6.9,2020-03-10 09:53:03,,,2.6.9,GooglePlayStore
53,ce340b4e-5b0e-401b-9f9c-a274dd475e60,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Swim tracking just got a huge upgrade on my Galaxy Watch - much better than the stock swim app from S health. Swolf, HR, Distance till goal is all but a bezel rotation away ! 😎 Not a single touchscreen smartwatch can do swimming data this conveniently - the bezel + this app is amazing !",5,4,2.5.8,2019-10-13 11:26:37,,,2.5.8,GooglePlayStore
54,3ff45017-487f-491a-b651-9ad81e32978a,Ruud Walgaard,https://play-lh.googleusercontent.com/a-/ALV-UjUMEYksUHs4MSDRWRKmqFs-FfBTGB9YEyXkm5whO08_TtHT,I tried to swim with this app a few times. The app is really bad and very difficult to end a swim. I lost all my exercise data. What a waste of time is this app. I hope the Samsung galaxy watch 3 improves their standard swimming app quickly.,1,0,,2020-09-25 00:36:28,,,,GooglePlayStore
55,4b3967ec-a4db-4727-98fc-dc2b69222ebc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Not very accurate but only option on Wear OS at present. Needs to be better though at just the basics of knowing whether I'm swimming or resting, and assuming if I'm moving in a 25m pool that after 4 minutes swimming I've probably done more than 50m!.",3,0,2.6.8,2020-02-12 20:27:34,,,2.6.8,GooglePlayStore
56,59627972-e206-4da4-9216-62e33f8401eb,Frank Wagman,https://play-lh.googleusercontent.com/a-/ALV-UjWGhthDe-xih5E_DtLpvuDLL5pp3zMA81DrJ6NmOw7LAjc,"Combined with Fossil Sport and WearOS, this is great app. Very accurate in recording length of swim. Still trying to figure out how to do kick with drill mode. Love the integration with Strava.",5,1,3.3.0,2020-06-14 00:08:42,,,3.3.0,GooglePlayStore
57,739e5642-f402-4db2-92e8-ce1d191006f7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Best swimming app for Android Wear. Syncs well with Google FIt. Also like how it automatically turns on touch lock to avoid accidental touches when coming in contact with water, an issue I used to face all the time.",5,1,2.5.4,2019-08-18 18:40:49,,,2.5.4,GooglePlayStore
58,0f8942b3-6924-4e70-b45b-e1cf35fe0160,Rich S,https://play-lh.googleusercontent.com/a-/ALV-UjXtLUtmOITmtV1DKyK5R4h9k8dYzy0CPugWHDUybXJyGSk,The app does accept feeds from Garmin Connect and maybe even Strava. The app created a location for me that I am unable to modify. The app created a 27 yard pool for me (my regular pool is SCY). The app tried to link to my USMS account but could not/would not accept my email address for the link up.,2,0,4.2.0,2021-01-29 00:19:05,"Hi Rich - sorry to hear about the issues. We do accept swim workouts from Garmin but not Strava. Your location under your profile and the location of the swim can both be modified. Also, swims can be modified with the correct course (e.g. 25y). Please drop us a line at support@swim.com so we can get these items fixed for you!",2021-01-29 01:26:33,4.2.0,GooglePlayStore
59,67a79bea-fc82-4e9f-b03b-3ce915388a19,Reatha Kenny,https://play-lh.googleusercontent.com/a-/ALV-UjXKeqH1qJoHEw6mheKImvfpeTMq9QCP_niCee0QjuXqTMg,Loved this app and all the data it gave until the data it created was no longer accessible online. Its very difficult to edit and view data on the app. I lodged a support ticket to find out if this was permanent and heard nothing back. Hugely disappointing!,3,0,3.3.0,2020-06-26 05:53:37,,,3.3.0,GooglePlayStore
60,f9ffa201-8c41-4b6e-a0e5-457c223e6301,yoel biberman,https://play-lh.googleusercontent.com/a-/ALV-UjVRycXDXJtiG6HqzDAXeJVXwef6GX-dkqAv-rvX1oYzb4k,Over all works good with my Samsung active watch. Training program on my watch while in the pool is a great advantage! I would add an option to write the program online on a PC instead of on my mobile phone.,5,0,3.7.0,2020-08-05 00:50:50,Thanks Yoel. We agree with the feedback and have added this to product roadmap!,2020-08-07 20:41:52,3.7.0,GooglePlayStore
61,9244b50d-0902-45c9-9314-b6dbfb75ced8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Only recognizes freestyle or some kind of ""mixed"". Doesn't recognize turns properly -> sometimes over and sometimes underestimates distance. Didn't record HR at all, although my watch did measure HR and could show it in its own app.",1,2,2.5.5,2019-09-07 02:34:44,"Hi Lotta-
We'd love to help you solve these problems! Please reach out to us with an email at support@swim.com so we can provide solutions for you! In the meantime, some of your questions might be answered here: https://blog.swim.com/swim-com-watch-app-work/",2019-09-11 03:06:41,2.5.5,GooglePlayStore
62,0755aee4-8a22-4792-bea1-17cbae983d99,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Highly inaccurate at tracking number of lengths. says I've done way more than I have. Complete faff to end swim as well as the back button also activates Samsung Pay.,1,0,2.3.10,2019-03-03 22:53:10,"Sorry to hear about the tracking issues. If you submit an email to support@swim.com, we'll figure out what the issue is.",2019-03-06 09:14:00,2.3.10,GooglePlayStore
63,d8bd2499-2b87-4d4c-be33-5dfa85aeb8cc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good app very precise. It doesn't recognize breaststroke on gear sport but the intervals are full editable so it's easy to fix. Best swimming app in the market at the moment for Samsung wearables,5,5,2.3.10,2019-04-14 17:37:14,,,2.3.10,GooglePlayStore
64,7ad254cc-b182-4671-b669-cb900d508d70,Thomas Lynch,https://play-lh.googleusercontent.com/a-/ALV-UjUQ4icUsTv9iKd0TcbhII-aiwNptMQHcOzpyFK3lLBAPw4,Works with US Master Swimming And Garmin very well. Been using for a few years. Does not actually support Challenges as a tab like the directions say it should. Wanted to acknowledge a Fall Series 1 mile Challenge but can see how.,3,1,5.2.1,2022-10-22 10:14:48,,,5.2.1,GooglePlayStore
65,a6315f64-fbbe-4819-9b53-21085673ecfb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I was looking for the workouts feature but there's not much to see. It synced only one of my swims with Garmin connect. This can totally beat myswimpro just by adding default workouts.,3,0,,2018-10-01 10:13:43,"Diego,

You can download preset and custom workouts from the app to your device. I would be happy to show you how to do this. Please submit a ticket through our Helpdesk, support.swim.com. Please include device type and whether you are an Apple or Android user.

I look forward to teaching you how to use our workouts feature!

Kind regards,
Tom",2018-11-27 23:28:22,,GooglePlayStore
66,d85f805a-ed58-409f-8c63-5c0cff685ce3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm not sure how much useless this can get. want me to open apple on phone to pair but no pin number. if you have a Samsung wearable use speedo on. at least you can record you lengths when swimming. this app is beyond help it all went wrong in han then update it got even worse. my pairing cider us a letter and 3 dots. submit ticket and theñ......,1,2,2.3.10,2019-03-19 16:53:24,"Hi Rachel - sorry to about the pairing issue. The Gear Sport is a great wearable to swim with and works well with Swim.com. I am sure we can help you. Would you mind submitting a ticket to support@swim.com? Also, we released a new version of the Swim.com app for your device which greatly improves the reliability and speed of uploading swims.",2019-03-08 21:06:31,2.3.10,GooglePlayStore
67,d6786cc4-3b81-4015-95cb-29c247e4e461,Rotem Raviv,https://play-lh.googleusercontent.com/a-/ALV-UjWAG00CEeyt-Q2Zs4GkpDPx2T3EkygAECXuvE9sCWvJoZY,"Wow, this app is really bad. I tried to connect it to garmin, it just gave me the pinwheel of death. I tried to add strava, it wouldn't let me add it because I sign up with Google and Google doesn't find their browser secure. So... I have to put everything directly...",1,2,3.6.0,2020-08-01 01:05:13,"Hi Rotem - Garmin has been having issues with their APIs since the cyber attack. We expect those services to come back online and be stable shortly. As for Strava, you are correct about the google restriction. Have you tried authenticating using another means? Send us en email at support@swim.com and we'll get it straitened out for you.",2020-08-07 20:45:52,3.6.0,GooglePlayStore
68,f9eb996a-e1fb-4df7-9776-9a6c07d6cfd9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Love using this app for swimming much better than samsung health. Only problem I have is the app puts the full brightness up on my Galaxy Watch 46 so every time I end a swim I have to turn the watch brightness back down, apart from that it's great.",5,1,2.5.3,2019-08-11 01:52:58,,,2.5.3,GooglePlayStore
69,0d0efb36-3c0c-4be0-ba00-7a62b35d4b9f,Vivien Rono,https://play-lh.googleusercontent.com/a/ACg8ocLws2WXHyeAifaVmaIrMHPY_xGAxUsK-HgngV6QnOY3=mo,I connect it to my Samsung Galaxy watch but it skips intervals sometimes,4,0,5.4.3,2023-07-21 00:55:45,,,5.4.3,GooglePlayStore
70,5b176457-3fec-4090-b775-5964d6e1f054,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very good swim tracker. Mild learning curve to fully utilize all the features but can be used easily ""right out of the box.""",5,1,2.5.4,2019-08-16 08:58:01,,,2.5.4,GooglePlayStore
71,821c12e6-4063-4724-9b39-46d52e5f1e50,Hwan Sanci Luvi,https://play-lh.googleusercontent.com/a-/ALV-UjWD_8HuhPOVlPwzUN6iqYRiZ7khpf1JVkP4zcHFtgIF,An excellent swimming application. It will carry out all of your requests. I enjoy the Send to Device feature since it makes choosing a workout on my watch faster. 💫,5,0,,2022-12-12 09:59:44,,,,GooglePlayStore
72,b0ec157b-2e6c-46dd-98b6-6c376af0347c,Stuart Dundas,https://play-lh.googleusercontent.com/a-/ALV-UjVZyV7J0BcXdgq5qybtLpdsuatm-85iUJ4E_-Tg3kh6A2gg,Great swim tracker when paired with the wearable app. Currently using an Apple watch that syncs to an old iPhone which updates on my Android app. Would be better if I had an android watch but this does work.,5,0,5.0.8,2022-03-26 10:24:42,,,5.0.8,GooglePlayStore
73,7cfaaebd-cafa-4b4a-bb27-112a1df4adea,Andy May,https://play-lh.googleusercontent.com/a-/ALV-UjUNntwSxZYtWf-4AZgWQZpcy-aJe88fl33ZorEANgLasVGN,It works! I've been wanting a swim tracking wear OS app for a while. And now one exists. I imagine the developers had to work hard to get a swimming app on Wear OS 2 but they did it. I'm happy!,5,1,5.4.0,2023-05-26 16:25:04,Hello Andy. Thank you for the positive feedback! We're delighted that our swim tracking app for Wear OS has met your expectations. We'll continue to improve the app to provide an even better experience. Please don't hesitate to share any further comments or suggestions. Thanks for choosing our app!,2023-06-05 16:22:46,5.4.0,GooglePlayStore
74,3a87b4b3-848a-4829-9e2d-413553b3df7f,Josh,https://play-lh.googleusercontent.com/a-/ALV-UjXlbc__U-yZfpqZabcyJOHNgesodlKC4lICQsPX-zDQCzoD,"Great app, works flawlessly on my TicWatch Pro 3 GPS. Accurate and also has heart beat, both of which the default app couldn't do! One suggestion, dark mode on the phone app would be nice #nitpick only!",4,0,5.3.5,2023-04-16 15:52:52,"Hello Josh. We're glad to hear it's working well on your TicWatch Pro 3 GPS and that the accuracy and heart rate monitoring features are useful to you. We appreciate your suggestion for a dark mode on the phone app, and we'll consider it for future updates. Thanks again for your support and feel free to share any more suggestions you may have!",2023-04-18 10:35:53,5.3.5,GooglePlayStore
75,d3c06e71-1544-4aeb-8c55-3a80130e6171,Seth Horowitz,https://play-lh.googleusercontent.com/a-/ALV-UjXyG3Q_3hVLy4SfpkXDH_2wfL-vt8tP60IBYaxB6EePLly9,I have really been enjoying this app and tracking my open water feed. I am super excited about the new update today that shows open water leaderboards This will really make virtual competitions and personal tracking so much easier,5,2,3.4.0,2020-07-08 23:55:33,Thanks for the kind words Seth!,2020-08-07 20:46:20,3.4.0,GooglePlayStore
76,a7c460e8-f485-4302-af33-3a56b7595eb1,Jon Coughenour,https://play-lh.googleusercontent.com/a-/ALV-UjWqNof9yqfCzFhJYLM9PnTSmDzr38-AnT37LWx5sP9X7Sc,Pretty simple to use. Counts the laps accurately. Love the ability to do sets of a workout. Samsung watch vibrates to let me know when to go.,5,1,4.6.5,2021-07-18 00:35:21,,,4.6.5,GooglePlayStore
77,7375e469-8c24-4448-9873-eeab57c04ec8,Zac S,https://play-lh.googleusercontent.com/a/ACg8ocKEGrfCVaS_TfMX8dEJJZNnTaoxiAXFQE5IPYlNoIrD=mo,Can't fault it really. And it syncs Strava. Thankfully it runs in the background as Samsung Health doesn't and needs to be on the screen. I would rather this on display but Samsung is rubbish.,5,2,4.8.1,2021-09-04 02:50:19,,,4.8.1,GooglePlayStore
