,date,review,rating,title,platform,thumbs_up_count,review_version,app_version,app,sentiment,subjectivity
101,2022-12-13 10:31:44,"I am impressed how well it keeps the laps count in the pool. I'm still new to it, I'll update this review later on.",5,,GooglePlayStore,0.0,2.9.1,2.9.1,form-swim,0.37878787878787873,0.48484848484848486
102,2023-06-26 07:24:07,The Form App is exceptional! Easy to use and incredible partner for these great goggles,5,,GooglePlayStore,0.0,2.13.2,2.13.2,form-swim,0.7416666666666667,0.8708333333333333
103,2022-05-17 05:24:28,"Tried to download the app multiple times, but it won't connect, just says pending.",1,,GooglePlayStore,0.0,2.0.4,2.0.4,form-swim,0.0,0.0
104,2019-12-18 08:06:24,I enjoy swimming more because I can focus on listening to books to pass the time instead of trying to remember my lap number,5,,GooglePlayStore,0.0,1.4.0,1.4.0,form-swim,0.45,0.5
105,2021-06-11 04:05:41,"Cannot download. Took 2+ hours and 6 attempts but now its downloaded thank you. Does the $35 ex delivery charge cover the inport duty into Colombia also, please?",3,,GooglePlayStore,1.0,1.10.0,1.10.0,form-swim,0.0,0.0
106,2022-01-21 21:15:34,Accurate on lengths and time. Interesting to see the breakdowns as well,5,,GooglePlayStore,0.0,2.2.3,2.2.3,form-swim,0.45000000000000007,0.5666666666666667
107,2021-11-09 02:28:11,"Essential for data nerds!! Easy to use and the workouts make my ""swimming"" make sense",5,,GooglePlayStore,0.0,2.1.2,2.1.2,form-swim,0.21666666666666667,0.5666666666666667
108,2021-10-10 20:40:49,Amazing experience between the goggle and the app. Very highly recommended!,5,,GooglePlayStore,0.0,2.0.5,2.0.5,form-swim,0.43000000000000005,0.8009999999999999
109,2019-09-05 12:40:53,"I gave 5 star just to keep the team motivated for the start, and I am just testing the app without the googles yet. I wanna switch from my Polar watch to this google, but where is the HeartRate zone/graph section...? I wanna buy this with HR only.",5,,GooglePlayStore,2.0,1.1.0,1.1.0,form-swim,-0.041666666666666664,0.625
110,2020-02-09 12:33:01,"Fantastic training aid ... coach, mentor, educator, judge, jury & hangman!! Fantastic tool to have in the toolbox.",5,,GooglePlayStore,0.0,1.4.0,1.4.0,form-swim,0.5125,0.9
111,2020-02-15 21:28:14,"I get many ptoblem when try to connect with device , iget message "" you can not optimized on your device""",1,,GooglePlayStore,2.0,1.4.1,1.4.1,form-swim,0.5,0.5
112,2021-04-19 20:07:30,Great app sync does take a couple of tries before it takes though.,4,,GooglePlayStore,1.0,1.9.0,1.9.0,form-swim,0.35000000000000003,0.575
113,2022-12-22 02:26:37,Great. Like to monitor rest time between repetitions.,5,,GooglePlayStore,0.0,2.9.1,2.9.1,form-swim,0.8,0.75
114,2019-12-22 00:39:19,It's a great swim tool and great for doing solo workouts.,5,,GooglePlayStore,0.0,1.4.0,1.4.0,form-swim,0.8,0.75
115,2021-10-20 03:43:44,"Love love love. I refuse to swim without my Form Swim Goggles. Workouts and stats, oh my!",5,,GooglePlayStore,0.0,2.0.5,2.0.5,form-swim,0.5416666666666666,0.6
116,2021-11-11 22:56:53,Great...had an issue connecting Garmin opened a ticket got it fixed in no time!,5,,GooglePlayStore,0.0,2.1.2,2.1.2,form-swim,0.125,0.2
117,2019-09-08 11:34:30,It would be great to personalize the length of the pool in the next update because my condo pool is less than 25 metres.,5,,GooglePlayStore,2.0,1.1.0,1.1.0,form-swim,0.21111111111111114,0.2722222222222222
118,2021-12-08 07:40:55,"Clear vision, easy to follow cues, great training plans",5,,GooglePlayStore,0.0,2.1.2,2.1.2,form-swim,0.4444444444444445,0.6555555555555556
119,2020-06-28 19:30:37,Great Sports Tech. Waiting for the Open Water capability.,5,,GooglePlayStore,0.0,1.5.1,1.5.1,form-swim,0.4,0.625
120,2023-04-14 14:40:07,"Excellent goggles, what a great device. I would highly recommend.",5,,GooglePlayStore,0.0,2.12.0,2.12.0,form-swim,0.6533333333333333,0.7633333333333333
121,2020-01-29 06:42:43,unable to update the new googles first but it works after many trials and it is very good,5,,GooglePlayStore,0.0,1.4.0,1.4.0,form-swim,0.25927272727272727,0.5135757575757576
122,2020-08-04 06:40:35,"What a great product, changed my swimming completely!",5,,GooglePlayStore,0.0,1.6.4,1.6.4,form-swim,0.4625,0.575
123,2022-12-19 15:05:36,"Would be 5 star, only.problrm that's a pain for me is that pool swims don't sync to Garmin account so you don't keep all your workouts in one place",3,,GooglePlayStore,0.0,2.9.1,2.9.1,form-swim,0.0,0.0
124,2022-08-24 14:56:51,"Amazing Google !! Definitely a must have for swimming lovers for training, weightloss you name it !",5,,GooglePlayStore,0.0,2.7.0,2.7.0,form-swim,0.46875000000000006,0.7
125,2020-08-23 04:44:40,Amazing swim now that I have these goggles. I just recieved about a week ago been in pool everyday. Looking forward to tomorrow swim.,5,,GooglePlayStore,0.0,1.6.4,1.6.4,form-swim,0.20000000000000004,0.75
126,2021-01-03 16:20:37,"Works really well with the form goggles, which are great",4,,GooglePlayStore,0.0,1.7.2,1.7.2,form-swim,0.5,0.475
127,2020-08-24 19:33:39,It helps identify my weaknesses and strengths in order to make intelligent decisions about my training,4,,GooglePlayStore,0.0,1.6.4,1.6.4,form-swim,0.8,0.9
128,2021-12-09 13:20:02,Great app with lots of workouts to choose from,5,,GooglePlayStore,0.0,2.2.0,2.2.0,form-swim,0.8,0.75
129,2023-11-28 09:07:11,Got me back in the pool!,5,,GooglePlayStore,0.0,3.2.3,3.2.3,form-swim,0.0,0.0
130,2020-08-02 15:49:37,I want to look into buying but see that you don't support the Garmin Decent MK1 watch so can't download the data field. Are there plan to open this up to more watches?,3,,GooglePlayStore,0.0,,,form-swim,0.2222222222222222,0.5555555555555555
131,2021-01-07 09:25:49,This is best device ever...information is power...all right here...I am very pleased,5,,GooglePlayStore,0.0,1.7.2,1.7.2,form-swim,0.6452380952380952,0.6119047619047618
132,2020-05-29 00:56:48,Great app as stand alone or in addition to Garmin Connect,5,,GooglePlayStore,1.0,1.5.1,1.5.1,form-swim,0.8,0.75
133,2020-12-06 12:20:28,Excellent representation of swim sets,5,,GooglePlayStore,0.0,1.7.2,1.7.2,form-swim,1.0,1.0
134,2020-02-11 07:04:08,Excellent and fabulous app support,5,,GooglePlayStore,0.0,1.4.0,1.4.0,form-swim,0.7,1.0
135,2021-01-16 17:28:03,I only wish for Galaxy watch support.,4,,GooglePlayStore,0.0,1.7.2,1.7.2,form-swim,0.0,1.0
136,2020-01-27 05:11:11,Nice statistics and information,5,,GooglePlayStore,1.0,1.4.0,1.4.0,form-swim,0.6,1.0
137,2022-08-09 23:21:47,I look forward to being able to create custom workouts.,4,,GooglePlayStore,0.0,2.6.0,2.6.0,form-swim,0.5,0.625
138,2021-10-19 02:01:12,Works as it should everyday. It's excellent 👌,5,,GooglePlayStore,0.0,2.0.5,2.0.5,form-swim,0.4,0.8
139,2023-04-04 18:37:18,By far the best fitness app ever.,5,,GooglePlayStore,0.0,2.12.0,2.12.0,form-swim,0.55,0.65
140,2022-03-30 05:04:38,It's a great device and a quality app,5,,GooglePlayStore,0.0,2.4.0,2.4.0,form-swim,0.8,0.75
141,2022-05-12 00:44:49,I love it!! The googles and app are a game changer!!,5,,GooglePlayStore,0.0,2.4.1,2.4.1,form-swim,0.078125,0.5
142,2023-04-29 12:36:54,These goggles are a game changer. I love 💘 them.,5,,GooglePlayStore,0.0,2.12.1,2.12.1,form-swim,0.04999999999999999,0.5
143,2019-12-26 20:14:53,The googles are great for indoor swimming.,5,,GooglePlayStore,0.0,1.4.0,1.4.0,form-swim,0.8,0.75
144,2020-07-14 11:52:20,Great product. Great app,5,,GooglePlayStore,0.0,1.5.1,1.5.1,form-swim,0.8,0.75
145,2021-06-25 23:48:47,Excellent improve my swimming,5,,GooglePlayStore,0.0,1.10.0,1.10.0,form-swim,1.0,1.0
146,2021-03-10 23:51:38,Easy to use. Accurate.,5,,GooglePlayStore,0.0,1.8.0,1.8.0,form-swim,0.41666666666666674,0.7333333333333334
147,2022-10-05 03:08:44,Best swimming app. Hands down.,5,,GooglePlayStore,0.0,2.7.1,2.7.1,form-swim,0.4222222222222222,0.29444444444444445
148,2022-05-26 17:48:15,A must have tool for swimmers everywhere.,5,,GooglePlayStore,0.0,2.4.1,2.4.1,form-swim,0.0,0.0
149,2021-12-22 03:13:16,Awesome! Love this new toy.,5,,GooglePlayStore,0.0,2.2.1,2.2.1,form-swim,0.5454545454545454,0.6848484848484849
150,2020-07-31 09:23:56,Great support great product,5,,GooglePlayStore,0.0,1.5.1,1.5.1,form-swim,0.8,0.75
151,2019-11-29 19:06:33,best goggles and app ever,5,,GooglePlayStore,0.0,1.3.0,1.3.0,form-swim,1.0,0.3
152,2021-04-22 11:02:55,If Apple ever made swimming goggles would be like this.,5,,GooglePlayStore,0.0,1.9.0,1.9.0,form-swim,0.0,0.0
153,2020-01-05 01:09:29,Game. Changer. A coach in your eye.,5,,GooglePlayStore,1.0,1.4.0,1.4.0,form-swim,-0.4,0.4
154,2022-07-29 21:17:00,Best ever I really enjoy it,5,,GooglePlayStore,0.0,2.6.0,2.6.0,form-swim,0.7,0.4
155,2021-09-05 09:52:35,"Love my goggles, now swimming is fun",5,,GooglePlayStore,0.0,2.0.4,2.0.4,form-swim,0.4,0.4
156,2020-08-15 19:25:07,This app has changed my swim.,5,,GooglePlayStore,0.0,1.6.4,1.6.4,form-swim,0.0,0.0
157,2020-02-28 03:18:04,It's absolutely amazing,5,,GooglePlayStore,0.0,1.4.1,1.4.1,form-swim,0.6000000000000001,0.9
158,2021-01-02 04:19:47,Great for talking to LS,5,,GooglePlayStore,0.0,1.7.2,1.7.2,form-swim,0.8,0.75
159,2019-10-19 01:17:22,Would you like to give me a free pair of goggles? ;););),5,,GooglePlayStore,0.0,1.2.1,1.2.1,form-swim,0.2875,0.95
160,2020-12-15 20:35:33,Expensive but worth it.,5,,GooglePlayStore,0.0,1.7.2,1.7.2,form-swim,-0.1,0.39999999999999997
161,2021-08-05 01:40:49,It's a great app,5,,GooglePlayStore,0.0,1.10.0,1.10.0,form-swim,0.8,0.75
162,2021-08-24 05:05:14,Awesome swimming partner,5,,GooglePlayStore,0.0,1.10.0,1.10.0,form-swim,1.0,1.0
163,2021-06-18 07:06:37,Love the goggles,5,,GooglePlayStore,0.0,1.10.0,1.10.0,form-swim,0.5,0.6
164,2023-11-14 07:36:37,Good,5,,GooglePlayStore,0.0,3.2.3,3.2.3,form-swim,0.7,0.6000000000000001
165,2023-10-17 20:43:52,Great,5,,GooglePlayStore,0.0,3.1.0,3.1.0,form-swim,0.8,0.75
166,2023-02-01 16:31:18,Love it!,5,,GooglePlayStore,0.0,2.9.2,2.9.2,form-swim,0.625,0.6
167,2022-10-25 07:27:18,Excellent,5,,GooglePlayStore,0.0,2.8.1,2.8.1,form-swim,1.0,1.0
168,2021-09-29 04:39:10,Awesome,5,,GooglePlayStore,0.0,2.0.5,2.0.5,form-swim,1.0,1.0
169,2021-08-24 20:06:09,Excellent,5,,GooglePlayStore,0.0,1.10.0,1.10.0,form-swim,1.0,1.0
170,2021-04-19 11:59:38,Awesome technology,5,,GooglePlayStore,0.0,1.9.0,1.9.0,form-swim,1.0,1.0
171,2021-01-03 11:45:00,Awesome possum 🏊 👓,5,,GooglePlayStore,0.0,1.7.2,1.7.2,form-swim,1.0,1.0
172,2020-09-01 02:11:50,Amazing,5,,GooglePlayStore,0.0,1.6.4,1.6.4,form-swim,0.6000000000000001,0.9
173,2019-11-30 04:49:48,Fitness swimmer,5,,GooglePlayStore,0.0,1.3.0,1.3.0,form-swim,0.0,0.0
174,2022-03-23 07:30:26,Saya mimpi Mengintai tirai kamar Amira Kota Kinabalu Pantai Jerudong Specialist Centre,5,,GooglePlayStore,0.0,,,form-swim,0.0,0.0
175,2020-08-04 11:07:47,"I like sport gadgets, but usually 9 out of 10 times my enthusiasm ends in great disappointment. However, the Form swim goggles have by far exceeded my expectations - they simply work. All the features advertised work better than expected and the app is a solid companion of the goggles. If you want to focus on your swim and forget counting laps or looking up for your time, the Form swim goggles are the best solution. They are also for me personally one of the best fitting goggles I’ve ever used, but that might be different for others people. I am really grateful for the team having developed these goggles. I wish more people knew about them. They are now also sold in Europe, but I was able to order them from the US.
P. S. : last week I tried out the new open water feature after a firmware update. I connected my Form goggle with my Apple Watch series 4 and went for a first swim. Once again, it all worked as announced. Just as a suggestion, I really wish that the developers could use Apple Watch’s inbuilt compass to show the direction of my swim on the display too. It’s my only future feature request!",5,Amazing! Now even better 😃,AppStore,,,,form-swim,0.20151515151515154,0.4192370129870129
