Unnamed: 0,date,review,rating,title,platform,thumbs_up_count,review_version,app_version,app
1298,2019-10-05 18:57:20,great app which is for free and have all features as the commercial apps. Counts the laps very accuratly (25m and 50m pools) and recognisizes the swim stlyle. Im using Samsung Gear Fit2,5,,GooglePlayStore,2.0,2.5.7,2.5.7,swim-com
1299,2020-09-17 13:31:22,"After Speedo shut down, I have been looking for a decent open water swim app. This one is hopeless on the Gear S3. It keeps recording my open water swims as 1 or two laps of a pool.",1,,GooglePlayStore,2.0,3.9.3,3.9.3,swim-com
1300,2021-08-04 15:23:11,"Does not record the lengths properly. Sometimes records I have completed 2 when I infact swam 1, use to be fine but lately not good at all .",3,,GooglePlayStore,4.0,4.6.5,4.6.5,swim-com
1301,2021-09-28 05:35:20,Ii have used this app for years and it's never missed a lap. Upgraded to new Samsung 4 classic and today's swim was out by about 15 laps! Not sure if watch or app to blame :),3,,GooglePlayStore,4.0,4.8.1,4.8.1,swim-com
1302,2019-01-04 10:47:59,love the accuracy and stats. now if there is a way to get a workout loaded it would be perfect.,5,,GooglePlayStore,0.0,2.3.6,2.3.6,swim-com
1303,2021-11-03 10:44:59,"The app need to optimised in order to record the real distance. In my case, 10% to 15 % of the recorded distance is not real. Comparation made with Form Googles.",3,,GooglePlayStore,3.0,4.9.1,4.9.1,swim-com
1304,2020-01-03 12:22:25,Very user unfriendly. Since it's the only app I can find that tracks my laps while swimming I stick for now.,1,,GooglePlayStore,1.0,2.6.6,2.6.6,swim-com
1305,2020-10-02 13:05:54,"Very difficult to end App. Lost all my info on 1 swim. Did 20m and showed I did 120m very frustrating try to end swim, do much do, I am deleting.",2,,GooglePlayStore,0.0,,,swim-com
1306,2020-02-06 20:58:25,App is pretty good. Functional but a bit clunky w/ sync between watches and app on phone.,3,,GooglePlayStore,0.0,2.6.8,2.6.8,swim-com
1307,2021-12-31 02:25:24,Great concept if it worked. App will freeze around 1000 yd and you'll lose your swim workout. Happened with my galaxy watch 4,2,,GooglePlayStore,4.0,4.9.5,4.9.5,swim-com
1308,2021-12-09 11:07:16,"Really happy to find this app. Just getting back to swimming after 40 years and needed something to keep me from getting bored and setting some goals. And, it's free!",4,,GooglePlayStore,1.0,4.9.2,4.9.2,swim-com
1309,2021-09-23 03:17:46,Wear OS app is fantastic! Thanks for providing Strava integration and ability to specify smaller pool sizes (14 yards).,5,,GooglePlayStore,3.0,4.8.1,4.8.1,swim-com
1310,2020-10-25 07:15:42,"Probably an issue with wear os or my watch, but it rarely counts the distance correctly and always needs to get resynced with Google fit",3,,GooglePlayStore,0.0,3.9.5,3.9.5,swim-com
1311,2020-12-09 22:12:48,"Really nice to have a stroke log, and it seamlessly ties in with Garmin Connect app, so it's nice to have for post swim eval.",5,,GooglePlayStore,3.0,4.1.0,4.1.0,swim-com
1312,2020-09-24 00:54:08,Is the best swim app I've tried . Only 8issue 8s after I have finished swim and stopped app it remains on my samsung gear screen so I have to turn watch off and on .,4,,GooglePlayStore,0.0,3.9.4,3.9.4,swim-com
1313,2022-08-16 15:19:41,"1. The pool location is only show for pool in hotel. It should show outside hotel as well for example in the arena. 2. Can't edit title 3. Can't add province/address ( fyi : I'm in Jakarta Indonesia) Hope you can tell me if i'm wrong thanks, Ronald",3,,GooglePlayStore,0.0,5.1.9,5.1.9,swim-com
1314,2019-01-10 19:35:26,"great app, but often incorrectly measures distance. Over the course of 2km app can be up to 3 laps out (150m)",3,,GooglePlayStore,0.0,2.3.5,2.3.5,swim-com
1315,2021-08-18 01:40:08,"GOOD App..Captures Every Lap...Great Grafics..connected to Goggle & FB account..Records my swimming like January to December.. Every day is Sunday (it's Commplement)..I Feel Motivated to exel & Go Further..,Honestly Google Play Achievement point Motivate extra..so 👉👈 Overall Enjoyable & Worth Trying..& Exprinceing it..",4,,GooglePlayStore,0.0,,,swim-com
1316,2019-10-27 16:57:46,A lot to improve features. More facile app and of course supporting unicode characters.,3,,GooglePlayStore,1.0,2.5.8,2.5.8,swim-com
1317,2021-08-06 11:59:12,This app is amazing. Using the workouts in the app has helped me really focus on improving various parts of my swim.,5,,GooglePlayStore,1.0,4.6.5,4.6.5,swim-com
1318,2020-08-13 02:32:22,This app works great with my Garmin. It takes very little effort and I know that it's accurate when it uploads to the system.,5,,GooglePlayStore,1.0,3.8.1,3.8.1,swim-com
1319,2020-07-08 09:34:38,"Tracks and stores pool swim practice info. Tracks and stores open water swim info. Join groups and participate in virtual competition. Compare to other swimmers by age, gender and type. Filter results by pool, group, time period. Distance total and timed swims by stroke and distance. Download and follow practice sets from device during swims.",5,,GooglePlayStore,4.0,3.4.0,3.4.0,swim-com
1320,2023-01-20 11:53:33,"this is a great app dont get me wrong, but if i accidently add a set to a workout im creating, i cant delete that set, or maybe you can and i dont know how",3,,GooglePlayStore,0.0,5.2.7,5.2.7,swim-com
1321,2019-08-06 11:23:39,"Swam for 30 minutes, but the app only recorded 175 meters. Wildly inaccurate (Fossil Explorist gen4), and therefore useless.",1,,GooglePlayStore,3.0,2.5.2,2.5.2,swim-com
1322,2022-08-19 16:03:11,"The best app to follow the sport activities. Besides swimming, it also log on more activities: Running, cycling, yoga.... Great!",5,,GooglePlayStore,0.0,5.1.9,5.1.9,swim-com
1323,2021-03-09 06:52:02,The Strava integration stopped working! Works perfectly on my Galaxy Active. It gets the meters and strokes very accurate as any garmin or suunto,5,,GooglePlayStore,2.0,4.3.0,4.3.0,swim-com
1324,2019-01-04 14:02:27,"Best swim app providing meaningful metrics. Pity they do not support Fitbit Versa watch, had to buy Galaxy Gear Sport to use and scrap my Versa.",5,,GooglePlayStore,1.0,2.3.7,2.3.7,swim-com
1325,2021-05-05 17:59:24,"Disastrously designed. No way to ask for help, or figure out how to solve problems yourself. Don't be like me, wasting hours trying to get USMS challenges to work when they didn't work right away.",1,,GooglePlayStore,5.0,4.6.1,4.6.1,swim-com
1326,2021-12-20 12:35:28,It's a good attempt but very off on the actual distance completed. I swam a 200yds and it recorded 75yds,2,,GooglePlayStore,0.0,,,swim-com
1327,2019-02-27 02:13:50,this has worked really well for me. it counys my laps and measures my swolf. i had some issues but the delevoper helped me righy away. great service!,5,,GooglePlayStore,3.0,2.3.9.2,2.3.9.2,swim-com
1328,2021-10-03 14:46:19,I am giving this three star because I cannot track my swim. when I finished it says 0 yards and put zeros on everything please improve this it's very disappointing,3,,GooglePlayStore,1.0,4.8.3,4.8.3,swim-com
1329,2023-03-10 04:23:27,Doesn't save swims - says they upload then are nowhere to be found. Cannot even see them in history of swims.,1,,GooglePlayStore,0.0,5.3.2,5.3.2,swim-com
1330,2023-11-11 22:24:48,Has worked well. No criticisms.,5,,GooglePlayStore,0.0,5.4.7,5.4.7,swim-com
1331,2023-09-28 03:26:05,Great but sometimes loses or gains a lap,5,,GooglePlayStore,0.0,5.4.5,5.4.5,swim-com
1332,2020-09-10 11:16:26,"The watch app on Samsung Active2, crashing continually. I love the app when it works properly",2,,GooglePlayStore,2.0,3.8.1,3.8.1,swim-com
1333,2020-01-20 23:52:03,Good app. It would be great if the data transferred on to samsung health automatically!,5,,GooglePlayStore,0.0,2.6.8,2.6.8,swim-com
1334,2022-08-02 19:05:15,"Can't connect watch app to mobile app, it keeps sending me to play store even though latest app installed on watch and phone",1,,GooglePlayStore,1.0,5.1.5,5.1.5,swim-com
1335,2023-01-13 07:15:03,Couldn't get past the sign up page. Just tweaked out over and over tried reload etc. Android Phone 2022 moto g stylus 5g,1,,GooglePlayStore,0.0,,,swim-com
1336,2019-06-05 19:55:24,"Connected with gear fit2 pro. lap count, distance, duration, pace, strokes, HR etc. but where is the start time and end time, calorie burned?",4,,GooglePlayStore,0.0,2.4.4,2.4.4,swim-com
1337,2023-06-12 14:33:18,Great app to track your own swimming workouts and excellent user interface on smartwatch Galaxy 4,5,,GooglePlayStore,0.0,5.4.0,5.4.0,swim-com
1338,2019-03-19 10:38:21,I use the app with the Galaxy Watch. it awesome and seems to be accurate to 50m over 1500m.,5,,GooglePlayStore,1.0,2.3.10,2.3.10,swim-com
1339,2019-06-11 23:14:27,This seems pretty accurate but can this be paired with Samsung health so the workouts are added to others on there ?,3,,GooglePlayStore,0.0,2.4.5,2.4.5,swim-com
1340,2019-11-22 11:03:35,"The pebble app still works great, but the android app has dropped the ability to upload swims.",1,,GooglePlayStore,1.0,2.6.2,2.6.2,swim-com
1341,2019-03-02 18:21:45,"i like it but i miss the hr values/calories burnt calculation, because my watch allows live hr during the activitie (fit gear 2 pro).",3,,GooglePlayStore,0.0,2.3.9.2,2.3.9.2,swim-com
1342,2022-05-10 00:04:19,Do not save data to app from Samsung galaxy watch 3 after swimming. Drill battery very much.,2,,GooglePlayStore,0.0,5.1.2,5.1.2,swim-com
1343,2021-05-08 20:11:29,Every swim I did registered on my Fossil Gen 5 but then vanished straight away. 4 times in a row. Nothing online for support. Very disappointed....,1,,GooglePlayStore,0.0,,,swim-com
1344,2021-12-15 02:10:24,Doesn't work on my Fossil Gen 6 watch. It only records between 4-6 minutes and between 25-225 meters in total.,1,,GooglePlayStore,2.0,4.9.2,4.9.2,swim-com
1345,2022-07-25 05:43:01,This app is terrible for logging your times. It's strictly meant for you to share times with others.,1,,GooglePlayStore,0.0,5.1.5,5.1.5,swim-com
1346,2019-10-11 10:04:24,Great app. Hopefully someday it will sync naturally with Samsung Health.,5,,GooglePlayStore,1.0,2.5.8,2.5.8,swim-com
1347,2023-04-27 04:07:50,Easily the best swimming app for Android. Works with my Pixel Watch too!,5,,GooglePlayStore,0.0,5.3.5,5.3.5,swim-com
1348,2021-05-29 02:28:05,Never drops lengths or randomly stopping like the Samsung app on my watch.,5,,GooglePlayStore,2.0,4.6.2,4.6.2,swim-com
1349,2021-11-17 00:07:43,Does not work with Galaxy Watch 4. Simply do not start recording the workout.,1,,GooglePlayStore,0.0,4.9.1,4.9.1,swim-com
1350,2019-11-22 09:41:36,"The workouts are not there anymore, all filters are empty",1,,GooglePlayStore,2.0,2.6.2,2.6.2,swim-com
1351,2018-11-02 21:01:49,Has trouble with pebble watches. Used to work but has trouble now.,3,,GooglePlayStore,0.0,2.3.1,2.3.1,swim-com
1352,2019-07-23 18:21:42,Great app that tracks my swims and helps to keep me motivated..,5,,GooglePlayStore,4.0,2.4.7,2.4.7,swim-com
