Unnamed: 0,date,review,rating,title,platform,thumbs_up_count,review_version,app_version,app
335,2021-07-01 20:31:22,I couldn't even choose the Free plan. Not sure if the UI stuff didn't load/render properly or if it is something else.,1,,GooglePlayStore,2.0,,,myswimpro
336,2021-07-18 23:14:00,"No free content at all, everything is premium. For someone just trying to learn and start out and not sure if they want to spend money this is not the app for you. Keep looking.",1,,GooglePlayStore,3.0,,,myswimpro
337,2020-07-06 18:16:05,They are constantly improving the app and the workouts are terrific. Really easy to follow.,5,,GooglePlayStore,0.0,,,myswimpro
338,2020-01-17 19:33:20,"The training plan online wasn't on the app. Downloaded because the website stated the only way to see the training plan was on the app, but now I've downloaded the app it's impossible to find.",2,,GooglePlayStore,1.0,,,myswimpro
339,2022-05-15 19:45:20,Not that much on offer for free. If I get more serious with my swimming I'll probably upgrade because there does seem to be plenty of training on offer.,4,,GooglePlayStore,0.0,7.8.58,7.8.58,myswimpro
340,2023-06-09 21:20:49,"Helped me swim my first 1500m open swim!! A bit pricey, but for someone without any background, or minimal background in swimming; the app is cheaper than hiring a coach or joining swim class.",4,,GooglePlayStore,1.0,7.8.119,7.8.119,myswimpro
341,2020-01-19 23:48:09,"Connection error from watch to phone. Fix your bugs. ""Free App"" works great if you subscribe for a monthly/yearly fee",1,,GooglePlayStore,2.0,5.2.4,5.2.4,myswimpro
342,2021-09-22 03:29:41,As a swimmer myself this motavates me to beat my friends in the many swim competitions that this app runs. I highly recommend if your looking for an easy to use fitness app.,5,,GooglePlayStore,4.0,7.8.31,7.8.31,myswimpro
343,2023-04-15 18:34:20,"Had some issues getting going, but this was sorted after a while. Pace calculations for sets syncing from Garmin include rest time, so you always appear very slow",4,,GooglePlayStore,1.0,7.8.108,7.8.108,myswimpro
344,2020-06-03 02:57:54,Downloaded this after watching some good YouTube videos. Disappointed to find EVERYTHING is behind a huge paywall despite the video suggesting otherwise. Will take my custom elsewhere.,1,,GooglePlayStore,16.0,7.0.3,7.0.3,myswimpro
345,2021-07-18 02:05:21,I've always struggled organizing my swim workouts and so I quit pretty quickly. Having well structured workouts has made my life so much easier!,5,,GooglePlayStore,2.0,7.8.28,7.8.28,myswimpro
346,2020-06-30 17:17:40,I could not get pass 1st base my fitbit said to enter a code in the app and the app dosen't have a place to enter the code to pair. Very useless app for my fitbit.,1,,GooglePlayStore,5.0,7.0.6,7.0.6,myswimpro
347,2019-08-30 12:19:31,"The workouts and training plans are awesome. The app on a Garmin watch runs the workout letting you know when to start and rest without looking at a wall clock. Just press start and follow the instructions on your watch screen. 5-stars when the finished swim that uploads to Garmin Connect breaks down the intervals rather than a single continuous swim, and when Strava + Garmin sync are enabled you don't see 2 workouts on Strava (1 from MSP and 1 from Garmin for the same swim).",4,,GooglePlayStore,2.0,,,myswimpro
348,2019-04-18 21:31:01,told about it from a friend and never going back. I've never been committed to better ny swimming until i had the crazy thought to train for a triathlon and this all has bettered my swimming so much!,5,,GooglePlayStore,0.0,5.0.40,5.0.40,myswimpro
349,2019-03-26 01:58:22,Very good app..but needs more training programs. Also should be updated to be synced with Galaxy watch.,4,,GooglePlayStore,4.0,5.0.30,5.0.30,myswimpro
350,2020-09-09 05:00:53,Basically you can't do or watch NOTHING without paying. It'll more convenient of it's a paid app not to be categorized as free app.,1,,GooglePlayStore,1.0,,,myswimpro
351,2022-01-14 05:33:38,Update: After update Finally all working fineLast update not working properly on my Android phone. All my workouts doesn't open. Also i can't create a pdf. I re-install the app and all my saved workouts disappeared. Please fix 🙏,5,,GooglePlayStore,13.0,7.8.39,7.8.39,myswimpro
352,2022-04-10 23:33:54,"the app is great, the workouts are well constructed, and the smart watch interface is really nice",5,,GooglePlayStore,0.0,7.8.50,7.8.50,myswimpro
353,2023-02-05 09:19:37,There is virtually nothing you can do without paying a premium subscription. How can I know if is worth the money or not without trying ? By the Way pretty expensive membership,1,,GooglePlayStore,0.0,,,myswimpro
354,2022-01-09 23:40:29,Doesn't support android watches. The main reason I downloaded. In my opinion the app is pointless without Android watch support.,1,,GooglePlayStore,3.0,7.8.39,7.8.39,myswimpro
355,2021-12-27 12:33:39,"very poor performances of the app, missing data and didn't upload properly the info received from garmin watch, unfortunately not recommended",2,,GooglePlayStore,1.0,7.8.36,7.8.36,myswimpro
356,2020-05-08 02:04:56,It stops working all the time. It is impossible to start any dryland plan. It is the worst actualization ever.,1,,GooglePlayStore,4.0,7.0.0,7.0.0,myswimpro
357,2021-05-04 01:44:55,"Hi, I've been trying to pay for the elite coach plan but the app send me an error OR-CAC-02 every time I'm trying to pay with PayPal or my credit card.",1,,GooglePlayStore,0.0,7.8.22,7.8.22,myswimpro
358,2022-11-30 07:28:21,"Seems like a great app, but can you catch up and add the Garmin Venu 2 plus, canceled my subscription because all the other Venus are available but the plus.",1,,GooglePlayStore,1.0,7.8.86,7.8.86,myswimpro
359,2018-12-05 06:07:28,On my second week of training and loving how much more productive my workouts are with MySwimPro. Great phone support from the dev team. Can't wait to see the next features!,5,,GooglePlayStore,0.0,4.8.0,4.8.0,myswimpro
360,2021-08-31 01:37:34,"I wasn't a fan and had hard time trying to cancel the subscription...tried to reset my password and received no email, i was charged and now am disputing it with the credit card company",1,,GooglePlayStore,3.0,,,myswimpro
361,2021-11-14 09:39:57,"Useless without premium subscription. And yes, I can have 30days if premium for free but doesn't change the point",1,,GooglePlayStore,6.0,7.8.31,7.8.31,myswimpro
362,2023-01-16 21:47:16,Couldn't create a new account using any of the available options. There were no error messages that explain why the account creation failed.,1,,GooglePlayStore,1.0,7.8.91,7.8.91,myswimpro
363,2023-09-24 09:05:05,rates are too high,1,,GooglePlayStore,1.0,7.8.140,7.8.140,myswimpro
364,2021-10-13 01:20:26,It's not an app ... It's a bank When l press on the free membership then choose the workout .. click the start plan button I got myself back in infinity loop to the elite or free membership,1,,GooglePlayStore,4.0,,,myswimpro
365,2020-02-29 01:35:25,"I just installed this app and tried to log a workout, using the option ""Quick Log"" but isn't working ...keeps saying error logging workout",1,,GooglePlayStore,1.0,5.2.7,5.2.7,myswimpro
366,2019-09-08 03:09:21,Great training program for all levels. Enjoy the integration with fitbit versa.,5,,GooglePlayStore,1.0,5.0.62,5.0.62,myswimpro
367,2022-07-19 00:28:33,"it's good if you have a compatible tracking watch , check before buying watch or app.",3,,GooglePlayStore,0.0,7.8.68,7.8.68,myswimpro
368,2023-10-20 18:13:15,You must subscribe to use app. lousy come on.,1,,GooglePlayStore,0.0,7.8.143,7.8.143,myswimpro
369,2021-08-21 17:33:46,"cant even connect to fitbit, says enter authorization number in the setting, but in the settings there no options where to key on the number",1,,GooglePlayStore,4.0,7.8.28,7.8.28,myswimpro
370,2020-12-08 17:21:29,Can't include set distance with time rest period when creating a workout. All has to be done by intervals.,3,,GooglePlayStore,7.0,7.8.8,7.8.8,myswimpro
371,2023-11-11 22:31:22,though it was a free app,3,,GooglePlayStore,0.0,7.8.145,7.8.145,myswimpro
372,2023-08-13 23:23:28,"Too costly for India, middle class family cannot afford it even though at 50% discount",2,,GooglePlayStore,0.0,7.8.133,7.8.133,myswimpro
373,2021-10-11 15:05:35,Unusable without the premium. Also pretty sure my address was leaked to spam emails and my inbox is full of them now,1,,GooglePlayStore,9.0,7.8.31,7.8.31,myswimpro
374,2021-06-26 20:42:17,I just want to record an outdoor free swim and it is way too complicated.,1,,GooglePlayStore,2.0,7.8.27,7.8.27,myswimpro
375,2020-02-13 15:56:31,"Hasn't installed properly on vivoactive3. Hangs on ""login to phone"" and gives errors on phone screen.",1,,GooglePlayStore,2.0,5.2.5,5.2.5,myswimpro
376,2020-07-13 00:06:44,Fit bit says to enter code but app does not give you the place to set the app. Im guessing unless you pay for subscription .,1,,GooglePlayStore,0.0,,,myswimpro
377,2019-09-06 16:27:52,"Very nice app, and the support from the developers is great! Always happy and prompt to help!",5,,GooglePlayStore,0.0,5.0.56,5.0.56,myswimpro
